itm_ar_nor_t4_lightarmor_g|Grüne nordische leichte Lederrüstung
itm_ar_nor_t4_lightarmor_g_pl|Grüne nordische leichte Lederrüstungen
itm_ar_nor_t4_lightarmor_h|Rote nordische leichte Lederrüstung
itm_ar_nor_t4_lightarmor_h_pl|Rote nordische leichte Lederrüstungen
itm_ar_nor_t4_lightarmor_i|Weiße nordische leichte Lederrüstung
itm_ar_nor_t4_lightarmor_i_pl|Weiße nordische leichte Lederrüstungen
itm_ar_nor_t4_lightarmor_j|Dunkelgrüne nordische Tuchrüstung
itm_ar_nor_t4_lightarmor_j_pl|Dunkelgrüne nordische Tuchrüstungen
itm_ar_nor_t5_byrnie_b|Grüner nordischer Byrnie
itm_ar_nor_t5_byrnie_b_pl|Grüne nordische Byrnie
itm_ar_nor_t5_byrnie_c|Blauer nordischer Byrnie
itm_ar_nor_t5_byrnie_c_pl|Blaue nordische Byrnie
itm_ar_nor_t5_byrnie_d|Rotgestreifter nordischer Byrnie
itm_ar_nor_t5_byrnie_d_pl|Rotgestreifte nordische Byrnie
itm_ar_nor_t5_byrnie_e|Blaugestreifter nordischer Byrnie
itm_ar_nor_t5_byrnie_e_pl|Blaugestreifte nordische Byrnie
itm_ar_nor_t5_byrnie_f|Violetter nordischer Byrnie
itm_ar_nor_t5_byrnie_f_pl|Violette nordische Byrnie
itm_ar_nor_t5_byrnie_g|Hellgrüner nordischer Byrnie
itm_ar_nor_t5_byrnie_g_pl|Hellgrüne nordische Byrnie
itm_ar_nor_t5_byrnie_h|Rosa nordischer Byrnie
itm_ar_nor_t5_byrnie_h_pl|Rosa nordische Byrnie
itm_ar_nor_t5_byrnie_i|Weißer nordischer Byrnie
itm_ar_nor_t5_byrnie_i_pl|Weiße nordische Byrnie
itm_ar_nor_t5_byrnie_j|Gelber nordischer Byrnie
itm_ar_nor_t5_byrnie_j_pl|Gelbe nordische Byrnie
itm_ar_nor_t6_mailshirt_b|Schwarzes nordisches Kettenhemd
itm_ar_nor_t6_mailshirt_b_pl|Schwarze nordische Kettenhemden
itm_ar_nor_t6_mailshirt_c|Rotes nordisches Kettenhemd
itm_ar_nor_t6_mailshirt_c_pl|Rote nordische Kettenhemden
itm_ar_nor_t6_mailshirt_d|Braunea nordisches Kettenhemd
itm_ar_nor_t6_mailshirt_d_pl|Braune nordische Kettenhemden
itm_ar_nor_t6_mailshirt_e|Weißes nordisches Kettenhemd
itm_ar_nor_t6_mailshirt_e_pl|Weiße nordische Kettenhemden
itm_ar_nor_t6_mailshirt_f|Blaues Einhorn nordisches Kettenhemd
itm_ar_nor_t6_mailshirt_f_pl|Blaue Einhorn nordische Kettenhemden
itm_ar_nor_t7_vikingbyrnie_d|Violette-weißer Wikinger-Byrnie
itm_ar_nor_t7_vikingbyrnie_d_pl|Violette-weiße Wikinger-Byrnie
itm_ar_nor_t7_vikingbyrnie_e|Rot-grüner Wikinger-Byrnie
itm_ar_nor_t7_vikingbyrnie_e_pl|Rot-grüne Wikinger-Byrnie
itm_ar_nor_t7_vikingbyrnie_f|Braun-weißer Wikinger-Byrnie
itm_ar_nor_t7_vikingbyrnie_f_pl|Braun-weiße Wikinger-Byrnie
itm_ar_rho_ban_highlander_a|Braune Highlander-Tracht
itm_ar_rho_ban_highlander_a_pl|Braune Highlander-Trachten
itm_ar_rho_t2_ragged_a|Bäuerliche Lederbekleidung
itm_ar_rho_t2_ragged_a_pl|Bäuerliche Lederbekleidungen
itm_ar_rho_t3_aketon_a|Bäuerliche gepolsterte Ledeberkleidung
itm_ar_rho_t3_aketon_a_pl|Bäuerliche gepolsterte Lederbekleidungen
itm_ar_rho_t4_mailshirt_a|Bäuerliches gelbes Kettenhemd
itm_ar_rho_t4_mailshirt_a_pl|Bäuerliche gelbe Kettenhemd
itm_ar_rho_t4_highlander_a|Braune Highlander-Rüstung
itm_ar_rho_t4_highlander_a_pl|Braune Highlander-Rüstungen
itm_ar_rho_t5_brigandine_a|Rote Brigantine
itm_ar_rho_t5_brigandine_a_pl|Rote Brigantinen
itm_ar_rho_t6_corrazina_a|Grüne Corrazina
itm_ar_rho_t6_corrazina_a_pl|Grüne Corrazinas
itm_ar_rho_t7_bnw_a|Geschlitzte schwarz-weiße Rüstung
itm_ar_rho_t7_bnw_a_pl|Geschlitzte schwarz-weiße Rüstungen
itm_ar_rho_t7_gothic_a|Gothischer gelber Plattenpanzer
itm_ar_rho_t7_gothic_a_pl|othische gelbe Plattenpanzer
itm_ar_rho_t7_milan_a|Mailändischer gelber Plattenpanzer
itm_ar_rho_t7_milan_a_pl|Mailändische gelbe Plattenpanzer
itm_ar_rho_ban_highlander_b|Grüne Highlander-Tracht
itm_ar_rho_ban_highlander_b_pl|Grüne Highlander-Trachten
itm_ar_rho_ban_highlander_c|Gemischte Highlander-Tracht
itm_ar_rho_ban_highlander_c_pl|Gemischte Highlander-Trachten
itm_ar_rho_t2_ragged_b|Grüner Lumpenwams
itm_ar_rho_t2_ragged_b_pl|Grüne Lumpenwämser
itm_ar_rho_t2_ragged_c|Blaue Lumpenwams
itm_ar_rho_t2_ragged_c_pl|Blaue Lumpenwämser
itm_ar_rho_t2_ragged_d|Bäuerliche grüne Lederbekleidung
itm_ar_rho_t2_ragged_d_pl|Bäuerliche grüne Lederbekleidung
itm_ar_rho_t2_ragged_e|Dunkle Lederbekleidung
itm_ar_rho_t2_ragged_e_pl|Dunkle Lederbekleidung
itm_ar_rho_t3_aketon_b|Blauer Aketon
itm_ar_rho_t3_aketon_b_pl|Blaue Aketon
itm_ar_rho_t3_aketon_c|Bäuerliche Nietenbekleidung
itm_ar_rho_t3_aketon_c_pl|Bäuerliche Nietenbekleidung
itm_ar_rho_t3_aketon_d|Schwarzer Aketon
itm_ar_rho_t3_aketon_d_pl|Schwarze Aketon
itm_ar_rho_t3_aketon_e|Grüner Aketon
itm_ar_rho_t3_aketon_e_pl|Grüne Aketon
itm_ar_rho_t4_highlander_b|Grün-gelbe Highlander-Rüstung
itm_ar_rho_t4_highlander_b_pl|Grüne Yellow Highlander-Rüstungen
itm_ar_rho_t4_highlander_c|Brauner Yellow Highlander-Rüstung
itm_ar_rho_t4_highlander_c_pl|Brauner Yellow Highlander-Rüstungen
itm_ar_rho_t4_highlander_d|Grüne Highlander-Rüstung
itm_ar_rho_t4_highlander_d_pl|Grüne Highlander-Rüstungen
itm_ar_rho_t4_mailshirt_b|Rotes bäuerliches Kettenhemd
itm_ar_rho_t4_mailshirt_b_pl|Rote bäuerliche Kettenhemden
itm_ar_rho_t4_mailshirt_c|Grünes Kettenhemd
itm_ar_rho_t4_mailshirt_c_pl|Grüne Kettenhemden
itm_ar_rho_t4_mailshirt_d|Rotes Kettenhemd
itm_ar_rho_t4_mailshirt_d_pl|Rote Kettenhemden
itm_ar_rho_t4_mailshirt_e|Weißes Kettenhemd
itm_ar_rho_t4_mailshirt_e_pl|Weiße Kettenhemden
itm_ar_rho_t4_mailshirt_f|Gelbes Kettenhemd
itm_ar_rho_t4_mailshirt_f_pl|Gelbe Kettenhemden
itm_ar_rho_t5_brigandine_b|Blaue Brigantine
itm_ar_rho_t5_brigandine_b_pl|Blaue Brigantinen
itm_ar_rho_t5_brigandine_c|Schwarze Brigantine
itm_ar_rho_t5_brigandine_c_pl|Schwarze Brigantinen
itm_ar_rho_t5_brigandine_d|Violette Brigantine
itm_ar_rho_t5_brigandine_d_pl|Violette Brigantinen
itm_ar_rho_t5_brigandine_e|Gelbe Brigantine
itm_ar_rho_t5_brigandine_e_pl|Gelbe Brigantinen
itm_ar_rho_t5_brigandine_f|Grüne Brigantine
itm_ar_rho_t5_brigandine_f_pl|Grüne Brigantinen
itm_ar_rho_t5_brigandine_g|Weiße Brigantine
itm_ar_rho_t5_brigandine_g_pl|Weiße Brigantinen
itm_ar_rho_t5_highlander_a|Braune Highlander-Eliterüstung
itm_ar_rho_t5_highlander_a_pl|Braune Highlander-Eliterüstungen
itm_ar_rho_t5_highlander_b|Gelbe Highlander-Eliterüstung
itm_ar_rho_t5_highlander_b_pl|Gelbe Highlander-Eliterüstungen
itm_ar_rho_t5_highlander_c|Grüne Highlander-Eliterüstung
itm_ar_rho_t5_highlander_c_pl|Grüne Highlander-Eliterüstungen
itm_ar_rho_t6_corrazina_b|Graue Corrazina
itm_ar_rho_t6_corrazina_b_pl|Graue Corrazina
itm_ar_rho_t6_corrazina_c|Rote Corrazina
itm_ar_rho_t6_corrazina_c_pl|Rote Corrazina
itm_ar_rho_t6_mailplate_a|Grüner Kettenpanzer
itm_ar_rho_t6_mailplate_a_pl|Grüne Kettenpanzer
itm_ar_rho_t6_mailplate_b|Roter Kettenpanzer
itm_ar_rho_t6_mailplate_b_pl|Rote Kettenpanzer
itm_ar_rho_t6_mailplate_c|Blauer Kettenpanzer
itm_ar_rho_t6_mailplate_c_pl|Blaue Kettenpanzer
itm_ar_rho_t7_bnw_b|Schwarzweißgestreifte Rüstung
itm_ar_rho_t7_bnw_b_pl|Schwarzweißgestreifte Rüstungen
itm_ar_rho_t7_gothic_b|Gothischer roter Plattenrüstung
itm_ar_rho_t7_gothic_b_pl|Gothischer rote Plattenrüstungen
itm_ar_rho_t7_milan_b|Mailändische grüne Plattenrüstung
itm_ar_rho_t7_milan_b_pl|Mailändische grüne Plattenrüstungen
itm_ar_sar_ban_skirmisher_a|Braune Plänkler-Rüstung
itm_ar_sar_ban_skirmisher_a_pl|Braune Plänkler-Rüstungen
itm_ar_sar_sla_t2_a|Gepolsterte Sklavenjäger-Lederüstung
itm_ar_sar_sla_t2_a_pl|Gepolsterte Sklavenjäger-Lederüstungen
itm_ar_sar_sla_t3_a|Plattenverstärkte Sklavenjäger-Lederrüstung
itm_ar_sar_sla_t3_a_pl|Plattenverstärkte Sklavenjäger-Lederrüstungen
itm_ar_sar_sla_t4_a|Gelbe Sklavenjäger-Hornrüstung
itm_ar_sar_sla_t4_a_pl|Gelbe Sklavenjäger-Hornrüstungen
itm_ar_sar_sla_t5_a|Grüne Sklavenjäger-Vij-Rüstung
itm_ar_sar_sla_t5_a_pl|Grüne Sklavenjäger-Vij-Rüstungen
itm_ar_sar_sla_t6_a|Dunkles Sklavenjäger-Maratha-Kettenhemd
itm_ar_sar_sla_t6_a_pl|Dunkle Sklavenjäger-Maratha-Kettenhemden
itm_ar_sar_t2_quilted_a|Hellgrüne Steppweste
itm_ar_sar_t2_quilted_a_pl|Hellgrüne Steppwesten
itm_ar_sar_t3_leather_a|Gelbe sarranidische Lederrüstung
itm_ar_sar_t3_leather_a_pl|Gelbe sarranidische Lederrüstungen
itm_ar_sar_t4_cavrobe_a|Gelbe Reiterrobe
itm_ar_sar_t4_cavrobe_a_pl|Gelbe Reiterroben
itm_ar_sar_t4_chihal_a|Gemusterte Chihal-Robe
itm_ar_sar_t4_chihal_a_pl|Gemusterte Chihal-Roben
itm_ar_sar_t5_mailshirt_a|Orangenes sarranidisches Kettenhemd
itm_ar_sar_t5_mailshirt_a_pl|Orange Sarranidische Kettenhemden
itm_ar_sar_t6_chaintab_a|Grüner sarranidischer Kettenpanzer
itm_ar_sar_t6_chaintab_a_pl|Grüne sarranidische Kettenpanzer
itm_ar_sar_t7_fullplate_a|Eiserner sarranidischer Plattenpanzer
itm_ar_sar_t7_fullplate_a_pl|Eiserne sarranidische Plattenpanzer
itm_ar_sar_t7_fullplate_b|Kupferner sarranidischer Plattenpanzer
itm_ar_sar_t7_fullplate_b_pl|Kupferne sarranidische Plattenpanzer
itm_ar_sar_t7_fullplate_c|Goldener sarranidischer Plattenpanzer
itm_ar_sar_t7_fullplate_c_pl|Goldene sarranidische Plattenpanzer
itm_ar_sar_ban_skirmisher_b|Rote Plänkler-Rüstung
itm_ar_sar_ban_skirmisher_b_pl|Rote Plänkler-Rüstungen
itm_ar_sar_ban_skirmisher_c|Gelbe Plänkler-Rüstung
itm_ar_sar_ban_skirmisher_c_pl|Gelbe Plänkler-Rüstung
itm_ar_sar_sla_t2_b|Sklavenjäger-Nietenlederrüstung
itm_ar_sar_sla_t2_b_pl|Sklavenjäger-Nietenlederrüstungen
itm_ar_sar_sla_t3_b|Plattenbesetzte Sklavenjäger-Nietenlederrüstung
itm_ar_sar_sla_t3_b_pl|Plattenbesetzte Sklavenjäger-Nietenlederrüstungen
itm_ar_sar_sla_t4_b|Blaue Sklavenjäger-Hornrüstung
itm_ar_sar_sla_t4_b_pl|Blaue Sklavenjäger-Hornrüstungen
itm_ar_sar_sla_t5_b|Violette Sklavenjäger-Vij-Rüstung
itm_ar_sar_sla_t5_b_pl|Violette Sklavenjäger-Vij-Rüstungen
itm_ar_sar_sla_t6_b|Blaue Sklavenjäger-Perserkettenhemd
itm_ar_sar_sla_t6_b_pl|Blaue Sklavenjäger-Perserkettenhemd
itm_ar_sar_t2_quilted_b|Rote Steppweste
itm_ar_sar_t2_quilted_b_pl|Rote Steppwesten
itm_ar_sar_t2_quilted_c|Grüne Steppweste
itm_ar_sar_t2_quilted_c_pl|Grüne Steppwesten
itm_ar_sar_t2_quilted_d|Grün-gelbes Stepphemd
itm_ar_sar_t2_quilted_d_pl|Grün-gelbe Stepphemden
itm_ar_sar_t2_quilted_e|Blaues Stepphemd
itm_ar_sar_t2_quilted_e_pl|Blaue Stepphemden
itm_ar_sar_t3_leather_b|Graue sarranidische Lederrüstung
itm_ar_sar_t3_leather_b_pl|Graue sarranidische Lederrüstungen
itm_ar_sar_t3_archer_a|Gelbe gepolsterte Schützenweste
itm_ar_sar_t3_archer_a_pl|Gelbe gepolsterte Schützenwesten
itm_ar_sar_t3_archer_b|Rote gepolsterte Schützenweste
itm_ar_sar_t3_archer_b_pl|Rote gepolsterte Schützenwesten
itm_ar_sar_t3_archer_c|Blaue gepolsterte Schützenweste
itm_ar_sar_t3_archer_c_pl|Blaue gepolsterte Schützenwesten
itm_ar_sar_t4_cavrobe_b|Rote Reiterrobe
itm_ar_sar_t4_cavrobe_b_pl|Rote Reiterroben
itm_ar_sar_t4_cavrobe_c|Blaue Reiterrobe
itm_ar_sar_t4_cavrobe_c_pl|Blaue Reiterroben
itm_ar_sar_t4_cavrobe_d|Grüne Reiterrobe
itm_ar_sar_t4_cavrobe_d_pl|Grüne Reiterroben
itm_ar_sar_t4_cavrobe_e|Violette Reiterrobe
itm_ar_sar_t4_cavrobe_e_pl|Violette Reiterroben
itm_ar_sar_t4_chihal_b|Rote Chihal-Robe
itm_ar_sar_t4_chihal_b_pl|Rote Chihal-Roben
itm_ar_sar_t4_chihal_c|Violette Chihal-Robe
itm_ar_sar_t4_chihal_c_pl|Violette Chihal-Roben
itm_ar_sar_t4_chihal_d|Grüne Chihal-Robe
itm_ar_sar_t4_chihal_d_pl|Grüne Chihal-Roben
itm_ar_sar_t4_chihal_e|Gelber sarranidischer Kettenpanzer
itm_ar_sar_t4_chihal_e_pl|Gelbe sarranidische Kettenpanzer
itm_ar_sar_t5_mailshirt_b|Grünes sarranidisches Kettenhemd
itm_ar_sar_t5_mailshirt_b_pl|Grüne sarranidische Kettenhemden
itm_ar_sar_t5_mailshirt_c|Gelbes sarranidisches Kettenhemd
itm_ar_sar_t5_mailshirt_c_pl|Gelbe sarranidische Kettenhemden
itm_ar_sar_t5_mailshirt_d|Dunkelrosa sarranidische Kettenhemd
itm_ar_sar_t5_mailshirt_d_pl|Dunkelrosa sarranidische Kettenhemden
itm_ar_sar_t5_mailshirt_e|Hellviolettes sarranidische Kettenhemd
itm_ar_sar_t5_mailshirt_e_pl|Hellviolette sarranidische Kettenhemden
itm_ar_sar_t5_mailshirt_f|Hellblaues Sarranidische Kettenhemd
itm_ar_sar_t5_mailshirt_f_pl|Hellblaue Sarranidische Kettenhemden
itm_ar_sar_t5_mailshirt_g|Rotes sarranidische Kettenhemd
itm_ar_sar_t5_mailshirt_g_pl|Rote sarranidische Kettenhemden
itm_ar_sar_t5_mailshirt_h|Violettes sarranidische Kettenhemd
itm_ar_sar_t5_mailshirt_h_pl|Violette sarranidische Kettenhemden
itm_ar_sar_t5_mailshirt_i|Hellrosa sarranidische Kettenhemd
itm_ar_sar_t5_mailshirt_i_pl|Hellrosa sarranidische Kettenhemden
itm_ar_sar_t5_mailshirt_j|Dunkelblaues sarranidische Kettenhemd
itm_ar_sar_t5_mailshirt_j_pl|Dunkelblaue sarranidische Kettenhemden
itm_ar_sar_t6_chaintab_b|Weiße sarranidische Kettenrüstung
itm_ar_sar_t6_chaintab_b_pl|Weiße Sarranidische Kettenrüstungen
itm_ar_sar_t6_plate_a|Orangene sarranidische Plattenrüstung
itm_ar_sar_t6_plate_a_pl|Orangene sarranidische Plattenrüstungen
itm_ar_sar_t6_plate_b|Rote sarranidische Plattenrüstung
itm_ar_sar_t6_plate_b_pl|Rote sarranidische Plattenrüstungen
itm_ar_sar_t6_plate_c|Geflügelte sarranidische Plattenrüstung
itm_ar_sar_t6_plate_c_pl|Geflügelte sarranidische Plattenrüstungen
itm_ar_sar_t6_plate_d|Braune sarranidische Plattenrüstung
itm_ar_sar_t6_plate_d_pl|Braune sarranidische Plattenrüstungen
itm_ar_sar_t7_fullplate_d|Dunkler sarranidischer Plattenpanzer
itm_ar_sar_t7_fullplate_d_pl|Dunkle sarranidische Plattenpanzer
itm_ar_sar_t7_fullplate_e|Brauner sarranidischer Plattenpanzer
itm_ar_sar_t7_fullplate_e_pl|Braune sarranidische Plattenpanzer
itm_ar_sar_t7_fullplate_f|Blauer sarranidischer Plattenpanzer
itm_ar_sar_t7_fullplate_f_pl|Blaue sarranidische Plattenpanzer
itm_ar_pla_t2_tabard_a|Schwarzweißer Wappenrock
itm_ar_pla_t2_tabard_a_pl|Schwarzweiße Wappenröcke
itm_ar_pla_t3_tabard_a|Heraldischer Kettenpanzer mit Waffenrock
itm_ar_pla_t3_tabard_a_pl|Heraldische Kettenpanzer mit Waffenrock
itm_ar_pla_t4_heraldic_a|Heraldische Kettenrüstung
itm_ar_pla_t4_heraldic_a_pl|Heraldische Kettenrüstungen
itm_ar_pla_t4_heraldic_b|Kurze heraldische Kettenrüstung
itm_ar_pla_t4_heraldic_b_pl|Kurze heraldische Kettenrüstungen
itm_ar_pla_t5_mailsurcoat_tableau|Heraldischer Kettenpanzer mit Wappenrock
itm_ar_pla_t5_mailsurcoat_tableau_pl|Heraldische Kettenpanzer mit Wappenrock
itm_ar_pla_t5_mailsurcoat_a|Heraldischer Kettenpanzer mit Wappenrock
itm_ar_pla_t5_mailsurcoat_a_pl|Heraldische Kettenpanzer mit Wappenrock
itm_ar_pla_t5_mailsurcoat_b|Kettenpanzer mit Gerulfingen-Wappenrock
itm_ar_pla_t5_mailsurcoat_b_pl|Kettenpanzer mit Gerulfingen-Wappenrock
itm_ar_pla_t6_heraldic_a|Heraldischer schwerer Kettenpanzer
itm_ar_pla_t6_heraldic_a_pl|Heraldische schwere Kettenpanzer
itm_ar_pla_t7_knight_a|Reichsritterrüstung
itm_ar_pla_t7_knight_a_pl|Reichsritterrüstung
itm_ar_pla_t7_knight_b|Dänische Plattenrüstung
itm_ar_pla_t7_knight_b_pl|Dänische Plattenrüstung
itm_ar_pla_t7_knight_c|Imperiale Plattenrüstung
itm_ar_pla_t7_knight_c_pl|Imperiale Plattenrüstung
itm_ar_pla_pri_bishop|Bischofsgewand
itm_ar_pla_pri_bishop_pl|Bischofsgewänder
itm_ar_pla_pri_captain|Hauptmannsrüstung
itm_ar_pla_pri_captain_pl|Hauptmannsrüstungen
itm_ar_pla_str_samurai|Seltsame Rüstung
itm_ar_pla_str_samurai_pl|Seltsame Rüstungen
itm_ar_pla_t2_tabard_b|Rotkreuz-Wappenrock
itm_ar_pla_t2_tabard_b_pl|Rotkreuz-Wappenröcke
itm_ar_pla_t2_tabard_c|Schwarzkreuz-Wappenrock
itm_ar_pla_t2_tabard_c_pl|Schwarzkreuz-Wappenröcke
itm_ar_pla_t2_tabard_d|Langer Rotkreuz-Wappenrock
itm_ar_pla_t2_tabard_d_pl|Langer Rotkreuz-Wappenröcke
itm_ar_pla_t2_tabard_e|Weißer Kreuz-Wappenrock
itm_ar_pla_t2_tabard_e_pl|Weißer Kreuz-Wappenröcke
itm_ar_pla_t3_tabard_b|Rotkreuz-Kettenpanzer mit weißem Wappenrock
itm_ar_pla_t3_tabard_b_pl|Rotkreuz-Kettenpanzer mit weißem Wappenrock
itm_ar_pla_t3_tabard_c|Schwarzkreuz-Kettenpanzer mit weißem Wappenrock
itm_ar_pla_t3_tabard_c_pl|Schwarzkreuz-Kettenpanzer mit weißem Wappenrock
itm_ar_pla_t3_tabard_d|Langer Rotkreuz-Kettenpanzer mit schwarzem Wappenrock
itm_ar_pla_t3_tabard_d_pl|Lange Rotkreuz-Kettenpanzer mit schwarzer Wappenrock
itm_ar_pla_t3_tabard_e|Weißer Kreuz-Kettenpanzer mit schwarzem Wappenrock
itm_ar_pla_t3_tabard_e_pl|Weiße Kreuz-Kettenpanzer mit schwarzem Wappenrock
itm_ar_pla_t4_mail_c|Weißes Rotkreuz-Kettenhemd
itm_ar_pla_t4_mail_c_pl|Weiße Rotkreuz-Kettenhemden
itm_ar_pla_t4_mail_d|Weißes Schwarzkreuz-Kettenhemd
itm_ar_pla_t4_mail_d_pl|Weiße Schwarzkreuz-Kettenhemden
itm_ar_pla_t4_mail_e|Langes weißes Rotkreuz-Kettenhemd
itm_ar_pla_t4_mail_e_pl|Lange weiße Rotkreuz-Kettenhemden
itm_ar_pla_t4_mail_f|Imperiales Kettenhemd
itm_ar_pla_t4_mail_f_pl|Imperiale Kettenhemdenen
itm_ar_pla_t4_mail_g|Schwarzes Rotkreuz-Kettenhemd
itm_ar_pla_t4_mail_g_pl|Schwarze Rotkreuz-Kettenhemden
itm_ar_pla_t4_mail_h|Schwarzes Weißkreuz-Kettenhemd
itm_ar_pla_t4_mail_h_pl|Schwarze Weißkreuz-Kettenhemden
itm_ar_pla_t4_mail_i|Langes schwarzes Rotkreuz-Kettenhemd
itm_ar_pla_t4_mail_i_pl|Lange schwarze Rotkreuz-Kettenhemden
itm_ar_pla_t4_mail_j|Königliches Kettenhemd
itm_ar_pla_t4_mail_j_pl|Königliches Kettenhemd
itm_ar_pla_t5_mailsurcoat_c|Rotkreuz-Kettenpanzer mit weißem Wappenrock
itm_ar_pla_t5_mailsurcoat_c_pl|Rotkreuz-Kettenpanzer mit weißem Wappenrock
itm_ar_pla_t5_mailsurcoat_d|Schwarzkreuz-Kettenpanzer mit weißem Wappenrock
itm_ar_pla_t5_mailsurcoat_d_pl|Schwarzkreuz-Kettenpanzer mit weißem Wappenrock
itm_ar_pla_t5_mailsurcoat_e|Rotkreuz-Kettenpanzer mit schwarzem Wappenrock
itm_ar_pla_t5_mailsurcoat_e_pl|Rotkreuz-Kettenpanzer mit schwarzem Wappenrock
itm_ar_pla_t5_mailsurcoat_f|Weißkreuz-Kettenpanzer mit schwarzem Wappenrock
itm_ar_pla_t5_mailsurcoat_f_pl|Weißkreuz-Kettenpanzer mit schwarzem Wappenrock
itm_ar_pla_t5_mailsurcoat_g|Langer Rotkreuz-Kettenpanzer mit weißem Wappenrock
itm_ar_pla_t5_mailsurcoat_g_pl|Lange Rotkreuz-Kettenpanzer mit weißem Wappenrock
itm_ar_pla_t5_mailsurcoat_h|Langer Rotkreuz-Kettenpanzer mit schwarzem Wappenrock
itm_ar_pla_t5_mailsurcoat_h_pl|Lange Rotkreuz-Kettenpanzer mit schwarzem Wappenrock
itm_ar_pla_t5_mailsurcoat_i|Kettenpanzer mit königlichem Wappenrock
itm_ar_pla_t5_mailsurcoat_i_pl|Kettenpanzer mit königlichem Wappenrock
itm_ar_pla_t5_mailsurcoat_j|Kettenpanzer mit imperialem Wappenrock
itm_ar_pla_t5_mailsurcoat_j_pl|Kettenpanzer mit imperialem Wappenrock
itm_ar_pla_t6_heraldic_b|Blauer schwerer Kettenpanzer
itm_ar_pla_t6_heraldic_b_pl|Blaue schwere Kettenpanzer
itm_ar_pla_t6_heraldic_c|Orangener schwerer Kettenpanzer
itm_ar_pla_t6_heraldic_c_pl|Orangene schwere Kettenpanzer
itm_ar_pla_t6_heraldic_d|Weißer schwerer Kettenpanzer
itm_ar_pla_t6_heraldic_d_pl|Weiße schwere Kettenpanzer
itm_ar_pla_t6_heraldic_e|Schwerer Rotkreuz-Kettenpanzer
itm_ar_pla_t6_heraldic_e_pl|Schwere Rotkreuz-Kettenpanzer
itm_ar_pla_t6_heraldic_f|Schwerer Schwarzkreuz-Kettenpanzer
itm_ar_pla_t6_heraldic_f_pl|Schwere Schwarzkreuz-Kettenpanzer
itm_ar_swa_mer_outfit|Schwadische Händlerkleidung
itm_ar_swa_mer_outfit_pl|Schwadische Händlerkleidung
itm_ar_swa_nob_outfit|Grüne Schwadische Adelskleidung
itm_ar_swa_nob_outfit_pl|Grüne Schwadische Adelskleidung
itm_ar_swa_shi_linen|Weiße Leinenhemd
itm_ar_swa_shi_linen_pl|Weiße Leinenhemden
itm_ar_swa_sla_loin|Brauner Mountain Cloth
itm_ar_swa_sla_loin_pl|Brauner Mountain Cloth
itm_ar_swa_tun_tabard|Grüne Tabard
itm_ar_swa_tun_tabard_pl|Grüne Tabard
itm_ar_swa_nob_outfit_a|Weiße schwadische Adelskleidung
itm_ar_swa_nob_outfit_a_pl|Weiße schwadische Adelskleidung
itm_ar_swa_nob_outfit_b|Gelbe schwadische Adelskleidung
itm_ar_swa_nob_outfit_b_pl|Gelbe schwadische Adelskleidung
itm_ar_swa_nob_outfit_c|Blaue schwadische Adelskleidung
itm_ar_swa_nob_outfit_c_pl|Blaue schwadische Adelskleidung
itm_ar_swa_nob_outfit_d|Violette schwadische Adelskleidung
itm_ar_swa_nob_outfit_d_pl|Violette schwadische Adelskleidung
itm_ar_swa_nob_outfit_e|Orangene schwadische Adelskleidung
itm_ar_swa_nob_outfit_e_pl|Orangene schwadische Adelskleidung
itm_ar_swa_shi_linen_a|Schwarzes Leinenhemd
itm_ar_swa_shi_linen_a_pl|Schwarze Leinenhemden
itm_ar_swa_shi_linen_b|Gelbes Leinenhemd
itm_ar_swa_shi_linen_b_pl|Gelbe Leinenhemd
itm_ar_swa_tun_tabard_a|Roter Waffenrock
itm_ar_swa_tun_tabard_a_pl|Rote Waffenröcke
itm_ar_swa_tun_tabard_b|Violetter Waffenrock
itm_ar_swa_tun_tabard_b_pl|Violette Waffenröcke
itm_ar_swa_tun_tabard_c|Blauer Waffenrock
itm_ar_swa_tun_tabard_c_pl|Blaue Waffenröcke
itm_ar_vae_mer_jacket|Lederwams
itm_ar_vae_mer_jacket_pl|Lederwämser
itm_ar_vae_nob_outfit|Braune Vaegier-Adelskleidung
itm_ar_vae_nob_outfit_pl|Braune Vaegier-Adelskleidung
itm_ar_vae_shi_red|Rotes Vaegier-Hemd
itm_ar_vae_shi_red_pl|Rote Vaegier-Hemden
itm_ar_vae_sla_jacketgray|Graue Jacke
itm_ar_vae_sla_jacketgray_pl|Graue Jacke
itm_ar_vae_tun_red|Roter Vaegier-Kittel
itm_ar_vae_tun_red_pl|Rote Vaegier-Kittel
itm_ar_vae_nob_outfit_a|Weiße Vaegier-Adelskleidung
itm_ar_vae_nob_outfit_a_pl|Weiße Vaegier-Adelskleidung
itm_ar_vae_nob_outfit_b|Gelbe Vaegier-Adelskleidung
itm_ar_vae_nob_outfit_b_pl|Gelbe Vaegier-Adelskleidung
itm_ar_vae_nob_outfit_c|Grüne Vaegier-Adelskleidung
itm_ar_vae_nob_outfit_c_pl|Grüne Vaegier-Adelskleidung
itm_ar_vae_nob_outfit_d|Rote Vaegier-Adelskleidung
itm_ar_vae_nob_outfit_d_pl|Rote Vaegier-Adelskleidung
itm_ar_vae_nob_outfit_e|Vaegier-Adelskleidung
itm_ar_vae_nob_outfit_e_pl|Vaegier-Adelskleidung
